id_producto,sku,nombre,categoria,marca,precio_mxn,stock,proveedor,fecha_alta,activo
1736,ELE-01736,Mouse Inalámbrico Terra Classic,Electrónica,Terra,1261.45,69,Distribuidora Mexicana,2024-02-15,Sí
1737,HOG-01737,Organizador de Escritorio Lumina Lite,Hogar,Lumina,436.73,226,Distribuidora del Norte,2025-03-08,Sí
1738,CUI-01738,Shampoo Reparador 700 ml Marea Max,Cuidado personal,Marea,498.4,141,Distribuidora Metropolitana,2024-01-31,No
1739,ELE-01739,Audífonos Bluetooth Nova Plus,Electrónica,Nova,1229.36,326,Distribuidora del Norte,2024-03-25,Sí
1740,DEP-01740,Botella Deportiva Térmica Prisma Essential,Deportes,Prisma,2380.53,309,Distribuidora Central,2026-01-06,Sí
1741,OFI-01741,Calculadora Financiera Orion Lite,Oficina,Orion,3885.4,149,Distribuidora Pacífico,2024-06-12,Sí
1742,HOG-01742,Termo Térmico Kairo Max,Hogar,Kairo,1342.78,39,Distribuidora Mexicana,2024-06-28,Sí
1743,OFI-01743,Memoria USB 32 GB Marea Eco,Oficina,Marea,2831.37,259,Distribuidora Hidalgo,2025-04-23,No
1744,CUI-01744,Shampoo Hidratante 750 ml Terra Select,Cuidado personal,Terra,1085.72,325,Distribuidora Metropolitana,2024-03-31,Sí
1745,CUI-01745,Cepillo Dental Medio Zenit Eco,Cuidado personal,Zenit,1595.51,120,Distribuidora Hidalgo,2024-06-01,Sí
1746,CUI-01746,Crema Corporal con Aloe 500 ml Prisma Essential,Cuidado personal,Prisma,1053.54,87,Distribuidora Hidalgo,2026-01-17,No
1747,ALI-01747,Café Descafeinado 400 g Altura Eco,Alimentos,Altura,185.93,210,Distribuidora Bajío,2025-09-24,Sí
1748,ELE-01748,Cargador USB-C 45W Vitta Plus,Electrónica,Vitta,352.38,24,Distribuidora del Norte,2026-06-05,Sí
1749,CUI-01749,Shampoo Reparador 700 ml Nova Classic,Cuidado personal,Nova,1767.84,132,Distribuidora Mexicana,2025-07-14,Sí
1750,DEP-01750,Tapete de Yoga 8 mm Zenit Select,Deportes,Zenit,1626.41,32,Distribuidora Hidalgo,2024-10-01,Sí
1751,ALI-01751,Café en Grano 1 kg Zenit Advance,Alimentos,Zenit,549.7,87,Distribuidora Pacífico,2025-02-21,Sí
1752,ELE-01752,Teclado RGB Vitta Prime,Electrónica,Vitta,2568.54,270,Distribuidora Hidalgo,2024-08-07,Sí
1753,OFI-01753,Cuaderno Cuadriculado Altura Eco,Oficina,Altura,1774.25,323,Distribuidora Hidalgo,2024-06-09,Sí
1754,OFI-01754,Calculadora Científica Nexo Eco,Oficina,Nexo,4738.56,345,Distribuidora Metropolitana,2024-12-14,Sí
1755,HOG-01755,Sartén Antiadherente 24 cm Nova Plus,Hogar,Nova,1215.99,157,Distribuidora Hidalgo,2026-03-22,Sí
1756,OFI-01756,Memoria USB 32 GB Brava Plus,Oficina,Brava,2231.97,284,Distribuidora Mexicana,2026-04-30,Sí
1757,OFI-01757,Mochila Impermeable Altura Prime,Oficina,Altura,258.89,327,Distribuidora Central,2026-05-23,Sí
1758,HOG-01758,Organizador de Escritorio Prisma Select,Hogar,Prisma,2084.03,131,Distribuidora Metropolitana,2026-06-23,Sí
1759,DEP-01759,Tapete de Yoga 8 mm Orion Plus,Deportes,Orion,364.21,307,Distribuidora Bajío,2025-06-22,Sí
1760,ELE-01760,Cargador USB-C 20W Aurea Select,Electrónica,Aurea,2136.61,323,Distribuidora Nova,2025-05-19,Sí
1761,DEP-01761,Mancuerna 10 kg Altura Eco,Deportes,Altura,2576.51,39,Distribuidora del Norte,2026-07-29,Sí
1762,CUI-01762,Rasuradora Corporal Zenit Plus,Cuidado personal,Zenit,1316.56,256,Distribuidora Hidalgo,2026-03-08,Sí
1763,CUI-01763,Shampoo Hidratante 750 ml Nexo Select,Cuidado personal,Nexo,2304.24,15,Distribuidora del Norte,2024-12-08,Sí
1764,ELE-01764,Cargador USB-C 45W Nova Select,Electrónica,Nova,2455.13,170,Distribuidora Bajío,2025-10-14,Sí
1765,OFI-01765,Calculadora Científica Urban Essential,Oficina,Urban,5296.93,348,Distribuidora Nova,2025-02-05,Sí
1766,OFI-01766,Mochila para Laptop 15.6 Lumina Classic,Oficina,Lumina,3635.42,63,Distribuidora Pacífico,2024-04-21,Sí
1767,HOG-01767,Organizador de Baño Nativa Prime,Hogar,Nativa,2107.12,300,Distribuidora Mexicana,2026-02-13,Sí
1768,HOG-01768,Organizador de Escritorio Aurea Advance,Hogar,Aurea,1535.75,75,Distribuidora del Norte,2024-09-02,Sí
1769,OFI-01769,Calculadora Financiera Lumina Plus,Oficina,Lumina,1556.7,18,Distribuidora Pacífico,2024-05-13,Sí
1770,DEP-01770,Botella Deportiva con Popote Nova Prime,Deportes,Nova,780.56,202,Distribuidora Hidalgo,2025-03-21,Sí
1771,ALI-01771,Café Molido 500 g Orion Pro,Alimentos,Orion,355.12,9,Distribuidora Central,2026-08-24,Sí
1772,ELE-01772,Cargador USB-C 45W Prisma Eco,Electrónica,Prisma,1481.73,311,Distribuidora del Norte,2026-04-17,Sí
1773,ELE-01773,Bocina Portátil Cobalto Plus,Electrónica,Cobalto,1222.27,108,Distribuidora del Norte,2026-09-02,Sí
1774,HOG-01774,Sartén Antiadherente 28 cm Prisma Essential,Hogar,Prisma,2057.1,260,Distribuidora Mexicana,2025-03-22,Sí
1775,DEP-01775,Balón Entrenamiento Vitta Advance,Deportes,Vitta,702.6,268,Distribuidora Pacífico,2024-10-24,Sí
1776,ELE-01776,Audífonos Inalámbricos Kairo Lite,Electrónica,Kairo,165.61,270,Distribuidora Bajío,2026-03-09,Sí
1777,OFI-01777,Mochila Impermeable Vitta Eco,Oficina,Vitta,310.06,119,Distribuidora Metropolitana,2025-09-21,Sí
1778,ELE-01778,Audífonos USB-C Cobalto Essential,Electrónica,Cobalto,2178.03,24,Distribuidora Metropolitana,2025-08-01,Sí
1779,ELE-01779,Mouse Gaming Nexo Essential,Electrónica,Nexo,2543.09,231,Distribuidora Pacífico,2025-08-19,Sí
1780,DEP-01780,Guantes con Muñequera Zenit Classic,Deportes,Zenit,2505.12,328,Distribuidora Bajío,2024-04-01,Sí
1781,OFI-01781,Mochila Antirrobo Zenit Advance,Oficina,Zenit,1515.27,169,Distribuidora del Norte,2024-10-28,No
1782,CUI-01782,Cepillo Dental Medio Nexo Select,Cuidado personal,Nexo,343.41,114,Distribuidora Pacífico,2026-03-10,Sí
1783,DEP-01783,Balón de Fútbol Urban Advance,Deportes,Urban,2125.06,285,Distribuidora Bajío,2024-06-07,Sí
1784,ELE-01784,Bocina Resistente al Agua Nova Max,Electrónica,Nova,731.61,110,Distribuidora Pacífico,2025-07-29,Sí
1785,ALI-01785,Cereal de Avena 500 g Brava Prime,Alimentos,Brava,543.69,308,Distribuidora Metropolitana,2025-10-27,Sí
1786,CUI-01786,Crema Corporal Nutritiva 400 ml Nova Classic,Cuidado personal,Nova,2325.35,176,Distribuidora Hidalgo,2026-06-27,Sí
1787,HOG-01787,Termo Térmico Marea Essential,Hogar,Marea,1408.19,75,Distribuidora Hidalgo,2025-08-27,Sí
1788,CUI-01788,Crema Corporal con Aloe 500 ml Terra Plus,Cuidado personal,Terra,2203.04,195,Distribuidora Hidalgo,2024-12-18,Sí
1789,ELE-01789,Teclado Mecánico Nativa Eco,Electrónica,Nativa,478.15,74,Distribuidora Nova,2026-04-06,Sí
1790,CUI-01790,Cepillo Dental Suave Terra Select,Cuidado personal,Terra,2185.46,204,Distribuidora Mexicana,2024-09-03,Sí
1791,OFI-01791,Memoria USB 128 GB Altura Essential,Oficina,Altura,5000.21,84,Distribuidora Bajío,2026-02-09,Sí
1792,ELE-01792,Webcam Autofocus Zenit Eco,Electrónica,Zenit,358.73,28,Distribuidora del Norte,2026-05-03,Sí
1793,DEP-01793,Guantes de Ciclismo Lumina Plus,Deportes,Lumina,2033.8,313,Distribuidora Metropolitana,2026-04-23,Sí
1794,ELE-01794,Audífonos Bluetooth Zenit Lite,Electrónica,Zenit,336.55,331,Distribuidora Pacífico,2024-03-23,Sí
1795,CUI-01795,Shampoo Reparador 700 ml Marea Essential,Cuidado personal,Marea,1292.94,90,Distribuidora Nova,2026-06-11,Sí
1796,DEP-01796,Balón de Básquetbol Altura Prime,Deportes,Altura,730.69,143,Distribuidora Pacífico,2024-01-18,Sí
1797,DEP-01797,Balón de Voleibol Zenit Pro,Deportes,Zenit,258.31,229,Distribuidora Mexicana,2026-01-13,Sí
1798,DEP-01798,Tapete de Yoga 8 mm Prisma Essential,Deportes,Prisma,1705.4,47,Distribuidora Bajío,2026-01-12,Sí
1799,DEP-01799,Balón de Fútbol Nexo Advance,Deportes,Nexo,2123.91,308,Distribuidora del Norte,2026-02-26,Sí
1800,ELE-01800,Bocina Inteligente Lumina Select,Electrónica,Lumina,813.77,232,Distribuidora Nova,2024-04-01,Sí
1801,OFI-01801,Calculadora de Escritorio Aurea Prime,Oficina,Aurea,5496.95,205,Distribuidora del Norte,2025-04-23,Sí
1802,ELE-01802,Bocina Bluetooth Aurea Pro,Electrónica,Aurea,2420.41,40,Distribuidora Mexicana,2024-01-01,Sí
1803,HOG-01803,Juego de Toallas 4 Piezas Marea Pro,Hogar,Marea,1210.9,279,Distribuidora Metropolitana,2025-01-20,Sí
1804,HOG-01804,Juego de Toallas Algodón Kairo Classic,Hogar,Kairo,719.33,25,Distribuidora Mexicana,2026-06-04,Sí
1805,ELE-01805,Teclado RGB Kairo Lite,Electrónica,Kairo,293.05,48,Distribuidora Hidalgo,2024-10-09,Sí
1806,ELE-01806,Teclado RGB Aurea Classic,Electrónica,Aurea,2936.2,203,Distribuidora Bajío,2025-07-01,Sí
1807,HOG-01807,Juego de Toallas Microfibra Nexo Pro,Hogar,Nexo,260.93,82,Distribuidora del Norte,2026-06-18,Sí
1808,CUI-01808,Secadora Iónica Orion Select,Cuidado personal,Orion,764.06,214,Distribuidora Mexicana,2025-08-09,Sí
1809,ALI-01809,Aceite Vegetal 1 L Cobalto Select,Alimentos,Cobalto,611.6,118,Distribuidora Nova,2026-06-16,Sí
1810,CUI-01810,Crema Corporal Nutritiva 400 ml Marea Eco,Cuidado personal,Marea,125.3,117,Distribuidora Bajío,2026-01-26,No
1811,ALI-01811,Galletas con Chocolate 300 g Urban Eco,Alimentos,Urban,551.9,60,Distribuidora Bajío,2025-05-04,Sí
1812,DEP-01812,Balón de Básquetbol Zenit Lite,Deportes,Zenit,2358.47,75,Distribuidora Central,2025-01-08,Sí
1813,DEP-01813,Guantes de Ciclismo Lumina Pro,Deportes,Lumina,614.11,322,Distribuidora Metropolitana,2024-12-01,Sí
1814,ELE-01814,Bocina Inteligente Nova Prime,Electrónica,Nova,1954.9,229,Distribuidora del Norte,2025-12-04,Sí
1815,CUI-01815,Crema Corporal Nutritiva 400 ml Lumina Lite,Cuidado personal,Lumina,1838.68,89,Distribuidora del Norte,2025-08-07,Sí
1816,CUI-01816,Rasuradora de Precisión Altura Lite,Cuidado personal,Altura,1671.6,349,Distribuidora Pacífico,2024-08-28,Sí
1817,CUI-01817,Secadora 2000 W Nova Pro,Cuidado personal,Nova,394.41,19,Distribuidora Metropolitana,2026-03-28,No
1818,CUI-01818,Crema Corporal Nutritiva 400 ml Urban Advance,Cuidado personal,Urban,2018.93,128,Distribuidora Pacífico,2025-10-25,Sí
1819,CUI-01819,Cepillo Dental Suave Lumina Classic,Cuidado personal,Lumina,1000.03,320,Distribuidora Bajío,2026-04-09,Sí
1820,ELE-01820,Webcam Autofocus Lumina Prime,Electrónica,Lumina,3243.23,120,Distribuidora Hidalgo,2025-04-03,Sí
1821,HOG-01821,Termo 750 ml Nova Advance,Hogar,Nova,1172.86,194,Distribuidora del Norte,2025-09-20,Sí
1822,ALI-01822,Aceite de Aguacate 500 ml Nativa Eco,Alimentos,Nativa,444.49,319,Distribuidora Hidalgo,2025-06-01,Sí
1823,HOG-01823,Organizador Multiusos Aurea Max,Hogar,Aurea,2484.94,19,Distribuidora Metropolitana,2025-11-28,Sí
1824,DEP-01824,Tapete de Yoga 8 mm Prisma Essential,Deportes,Prisma,2112.91,15,Distribuidora Metropolitana,2026-02-12,Sí
1825,DEP-01825,Guantes Deportivos Cobalto Advance,Deportes,Cobalto,200.5,344,Distribuidora del Norte,2024-06-20,Sí
1826,CUI-01826,Crema Corporal Nutritiva 400 ml Marea Prime,Cuidado personal,Marea,783.96,93,Distribuidora Hidalgo,2025-04-16,Sí
1827,HOG-01827,Organizador Multiusos Kairo Pro,Hogar,Kairo,1623.69,324,Distribuidora Mexicana,2025-11-30,Sí
1828,CUI-01828,Cepillo Dental Eléctrico Brava Select,Cuidado personal,Brava,1549.19,293,Distribuidora del Norte,2024-12-14,Sí
1829,OFI-01829,Cuaderno Pasta Dura Nexo Lite,Oficina,Nexo,4576.58,247,Distribuidora Mexicana,2026-07-24,Sí
1830,DEP-01830,Tapete de Yoga 8 mm Zenit Advance,Deportes,Zenit,734.01,113,Distribuidora Metropolitana,2025-06-26,Sí
1831,ALI-01831,Pasta Spaghetti 500 g Brava Lite,Alimentos,Brava,107.21,200,Distribuidora Metropolitana,2025-01-09,No
1832,ALI-01832,Aceite Vegetal 1 L Terra Eco,Alimentos,Terra,759.97,286,Distribuidora Metropolitana,2024-01-17,Sí
1833,DEP-01833,Mancuerna Ajustable Brava Essential,Deportes,Brava,654.0,321,Distribuidora del Norte,2026-06-17,Sí
1834,CUI-01834,Secadora Compacta Orion Max,Cuidado personal,Orion,1694.65,84,Distribuidora Central,2024-07-22,Sí
1835,ALI-01835,Pasta Fusilli 500 g Brava Classic,Alimentos,Brava,639.13,44,Distribuidora Metropolitana,2024-08-03,Sí
1836,ELE-01836,Mouse Gaming Cobalto Plus,Electrónica,Cobalto,1243.67,167,Distribuidora Nova,2024-04-19,Sí
1837,HOG-01837,Sartén de Acero 26 cm Aurea Eco,Hogar,Aurea,1230.57,268,Distribuidora del Norte,2024-08-31,Sí
1838,DEP-01838,Mancuerna 5 kg Nova Advance,Deportes,Nova,862.35,76,Distribuidora del Norte,2024-10-17,Sí
1839,ELE-01839,Audífonos USB-C Nexo Max,Electrónica,Nexo,1431.82,270,Distribuidora del Norte,2025-12-13,Sí
1840,DEP-01840,Guantes de Gimnasio Vitta Max,Deportes,Vitta,108.57,184,Distribuidora Mexicana,2024-08-28,Sí
1841,CUI-01841,Secadora 2000 W Zenit Pro,Cuidado personal,Zenit,2496.57,169,Distribuidora Hidalgo,2025-03-02,Sí
1842,OFI-01842,Memoria USB USB 3.2 Cobalto Lite,Oficina,Cobalto,2672.29,152,Distribuidora Mexicana,2024-05-21,Sí
1843,OFI-01843,Memoria USB 128 GB Terra Lite,Oficina,Terra,3805.28,301,Distribuidora Hidalgo,2025-01-07,Sí
1844,OFI-01844,Memoria USB 128 GB Nexo Lite,Oficina,Nexo,803.74,314,Distribuidora del Norte,2024-03-25,Sí
1845,DEP-01845,Mancuerna 5 kg Vitta Essential,Deportes,Vitta,2657.05,21,Distribuidora Mexicana,2026-03-31,Sí
1846,ALI-01846,Cereal de Avena 500 g Brava Plus,Alimentos,Brava,766.85,67,Distribuidora del Norte,2026-03-29,Sí
1847,OFI-01847,Cuaderno de Notas Nova Prime,Oficina,Nova,2062.34,17,Distribuidora Nova,2025-10-10,Sí
1848,CUI-01848,Crema Corporal Nutritiva 400 ml Orion Classic,Cuidado personal,Orion,880.18,266,Distribuidora Hidalgo,2025-01-30,Sí
1849,ALI-01849,Aceite de Oliva 500 ml Nativa Select,Alimentos,Nativa,352.46,326,Distribuidora Bajío,2026-01-06,Sí
1850,ALI-01850,Aceite de Oliva 500 ml Nova Pro,Alimentos,Nova,308.51,263,Distribuidora Mexicana,2026-07-30,Sí
1851,HOG-01851,Lámpara LED Nexo Lite,Hogar,Nexo,2033.7,54,Distribuidora Mexicana,2024-07-13,Sí
1852,HOG-01852,Organizador de Escritorio Nova Classic,Hogar,Nova,1589.24,30,Distribuidora Hidalgo,2026-01-26,No
1853,ELE-01853,Cargador USB-C 45W Urban Classic,Electrónica,Urban,1788.95,104,Distribuidora Bajío,2024-12-19,No
1854,HOG-01854,Juego de Toallas Microfibra Lumina Max,Hogar,Lumina,507.2,92,Distribuidora Metropolitana,2025-05-06,Sí
1855,OFI-01855,Calculadora Básica Nativa Pro,Oficina,Nativa,2294.82,292,Distribuidora Central,2024-11-29,Sí
1856,ELE-01856,Cargador Doble Puerto Zenit Lite,Electrónica,Zenit,956.65,52,Distribuidora Hidalgo,2024-02-24,Sí
1857,HOG-01857,Juego de Toallas Algodón Nativa Pro,Hogar,Nativa,232.24,110,Distribuidora Nova,2025-03-29,Sí
1858,ALI-01858,Cereal de Avena 500 g Nexo Essential,Alimentos,Nexo,277.19,88,Distribuidora Mexicana,2025-08-13,Sí
1859,CUI-01859,Crema Corporal Nutritiva 400 ml Urban Pro,Cuidado personal,Urban,2676.01,218,Distribuidora Metropolitana,2025-11-04,Sí
1860,ELE-01860,Webcam con Micrófono Brava Lite,Electrónica,Brava,1993.71,121,Distribuidora Mexicana,2024-11-28,Sí
1861,ALI-01861,Cereal de Avena 500 g Aurea Prime,Alimentos,Aurea,455.3,157,Distribuidora Pacífico,2025-03-03,Sí
1862,ALI-01862,Aceite Vegetal 1 L Nativa Select,Alimentos,Nativa,150.05,201,Distribuidora Pacífico,2024-09-10,Sí
1863,CUI-01863,Cepillo Dental Pack 3 Terra Advance,Cuidado personal,Terra,2277.84,255,Distribuidora del Norte,2024-07-03,Sí
1864,CUI-01864,Secadora Profesional Nova Pro,Cuidado personal,Nova,1617.65,225,Distribuidora del Norte,2024-06-14,Sí
1865,HOG-01865,Termo Térmico Nativa Plus,Hogar,Nativa,597.45,167,Distribuidora Mexicana,2025-08-16,Sí
1866,CUI-01866,Crema Corporal Hidratante 400 ml Vitta Essential,Cuidado personal,Vitta,2282.13,50,Distribuidora Mexicana,2026-03-23,Sí
1867,ALI-01867,Café en Grano 1 kg Nexo Essential,Alimentos,Nexo,708.73,135,Distribuidora Bajío,2025-09-13,Sí
1868,ALI-01868,Aceite Vegetal 1 L Cobalto Prime,Alimentos,Cobalto,554.1,190,Distribuidora Metropolitana,2024-07-08,Sí
1869,CUI-01869,Rasuradora Recargable Altura Select,Cuidado personal,Altura,92.75,154,Distribuidora Nova,2026-08-02,Sí
1870,ELE-01870,Cargador Inalámbrico Orion Max,Electrónica,Orion,371.47,83,Distribuidora Nova,2026-06-11,Sí
1871,ELE-01871,Audífonos Inalámbricos Nexo Advance,Electrónica,Nexo,2659.08,339,Distribuidora Central,2024-04-04,Sí
1872,DEP-01872,Mancuerna 10 kg Altura Advance,Deportes,Altura,2484.66,2,Distribuidora Hidalgo,2025-04-26,Sí
1873,ALI-01873,Galletas Integrales 350 g Lumina Advance,Alimentos,Lumina,773.78,74,Distribuidora Hidalgo,2024-02-19,Sí
1874,ALI-01874,Cereal Integral 500 g Aurea Pro,Alimentos,Aurea,116.39,235,Distribuidora Hidalgo,2025-04-22,Sí
1875,HOG-01875,Lámpara de Escritorio Lumina Plus,Hogar,Lumina,351.76,206,Distribuidora del Norte,2024-05-12,Sí
1876,ELE-01876,Audífonos Bluetooth Cobalto Pro,Electrónica,Cobalto,2571.05,338,Distribuidora Bajío,2026-08-12,Sí
1877,CUI-01877,Crema Corporal Hidratante 400 ml Kairo Advance,Cuidado personal,Kairo,574.99,194,Distribuidora Metropolitana,2024-08-01,Sí
1878,ALI-01878,Cereal con Frutos 450 g Kairo Lite,Alimentos,Kairo,105.21,144,Distribuidora Mexicana,2024-04-12,Sí
1879,ELE-01879,Cargador Doble Puerto Vitta Prime,Electrónica,Vitta,3029.48,295,Distribuidora Metropolitana,2024-05-17,Sí
1880,OFI-01880,Silla Ejecutiva Nova Advance,Oficina,Nova,1189.95,187,Distribuidora Metropolitana,2026-01-08,Sí
1881,ELE-01881,Webcam Full HD Aurea Advance,Electrónica,Aurea,2146.28,65,Distribuidora Bajío,2026-04-23,No
1882,ELE-01882,Teclado RGB Orion Pro,Electrónica,Orion,1071.8,217,Distribuidora Metropolitana,2025-07-16,Sí
1883,OFI-01883,Silla de Oficina Vitta Select,Oficina,Vitta,5082.58,132,Distribuidora del Norte,2026-06-28,Sí
1884,HOG-01884,Lámpara LED Nativa Essential,Hogar,Nativa,1101.35,185,Distribuidora Mexicana,2025-05-05,Sí
1885,DEP-01885,Mancuerna 5 kg Nexo Advance,Deportes,Nexo,1891.53,226,Distribuidora del Norte,2025-03-17,Sí
1886,CUI-01886,Shampoo Anticaspa 650 ml Brava Pro,Cuidado personal,Brava,393.33,144,Distribuidora del Norte,2024-12-16,Sí
1887,HOG-01887,Lámpara LED Kairo Essential,Hogar,Kairo,683.27,63,Distribuidora Central,2025-09-22,Sí
1888,DEP-01888,Balón Entrenamiento Prisma Eco,Deportes,Prisma,2687.75,157,Distribuidora del Norte,2025-01-14,Sí
1889,ALI-01889,Pasta Penne 500 g Kairo Eco,Alimentos,Kairo,677.87,126,Distribuidora Pacífico,2025-05-06,Sí
1890,HOG-01890,Sartén Antiadherente 28 cm Urban Essential,Hogar,Urban,346.56,284,Distribuidora Central,2026-02-26,Sí
1891,CUI-01891,Shampoo Hidratante 750 ml Aurea Essential,Cuidado personal,Aurea,2264.99,211,Distribuidora Nova,2024-04-12,Sí
1892,OFI-01892,Cuaderno Cuadriculado Nexo Eco,Oficina,Nexo,3114.09,278,Distribuidora Central,2025-06-13,Sí
1893,ALI-01893,Pasta Penne 500 g Orion Pro,Alimentos,Orion,483.79,55,Distribuidora Metropolitana,2025-12-22,Sí
1894,ELE-01894,Teclado Mecánico Urban Max,Electrónica,Urban,489.58,27,Distribuidora Bajío,2025-12-30,Sí
1895,ELE-01895,Audífonos USB-C Prisma Lite,Electrónica,Prisma,3344.52,251,Distribuidora Pacífico,2024-07-23,Sí
1896,HOG-01896,Lámpara LED Nova Essential,Hogar,Nova,1446.62,93,Distribuidora Metropolitana,2025-06-28,Sí
1897,ALI-01897,Pasta Penne 500 g Urban Eco,Alimentos,Urban,486.43,254,Distribuidora Central,2024-07-28,Sí
1898,ELE-01898,Mouse Ergonómico Aurea Advance,Electrónica,Aurea,1497.64,225,Distribuidora Pacífico,2026-05-08,Sí
1899,DEP-01899,Balón de Básquetbol Lumina Prime,Deportes,Lumina,1791.78,268,Distribuidora Nova,2026-04-30,Sí
1900,DEP-01900,Botella Deportiva 750 ml Altura Classic,Deportes,Altura,1261.68,217,Distribuidora del Norte,2024-11-14,Sí
1901,ALI-01901,Galletas de Avena 300 g Lumina Plus,Alimentos,Lumina,64.15,301,Distribuidora Bajío,2025-11-13,Sí
1902,OFI-01902,Cuaderno Profesional Terra Advance,Oficina,Terra,1442.22,282,Distribuidora del Norte,2026-04-20,Sí
1903,ALI-01903,Pasta Fusilli 500 g Nova Prime,Alimentos,Nova,217.95,33,Distribuidora Metropolitana,2026-03-14,Sí
1904,OFI-01904,Memoria USB 32 GB Kairo Advance,Oficina,Kairo,4935.69,202,Distribuidora Bajío,2025-10-16,Sí
1905,ELE-01905,Teclado RGB Cobalto Plus,Electrónica,Cobalto,2874.78,195,Distribuidora Pacífico,2024-04-14,Sí
1906,DEP-01906,Botella Deportiva 1 L Aurea Max,Deportes,Aurea,923.17,25,Distribuidora Bajío,2025-05-06,Sí
1907,HOG-01907,Organizador de Escritorio Marea Eco,Hogar,Marea,521.9,263,Distribuidora Pacífico,2025-08-19,Sí
1908,ELE-01908,Cargador Doble Puerto Nova Plus,Electrónica,Nova,2532.48,135,Distribuidora Mexicana,2026-06-23,Sí
1909,ALI-01909,Cereal Integral 500 g Aurea Max,Alimentos,Aurea,64.46,235,Distribuidora Mexicana,2024-04-18,Sí
1910,ELE-01910,Teclado Mecánico Terra Plus,Electrónica,Terra,2995.22,279,Distribuidora del Norte,2024-08-28,Sí
1911,ALI-01911,Galletas con Chocolate 300 g Cobalto Pro,Alimentos,Cobalto,719.62,42,Distribuidora Bajío,2024-01-23,Sí
1912,CUI-01912,Secadora 2000 W Nova Plus,Cuidado personal,Nova,2717.78,204,Distribuidora Pacífico,2024-11-07,Sí
1913,HOG-01913,Lámpara Minimalista Prisma Lite,Hogar,Prisma,1320.81,119,Distribuidora Bajío,2025-06-03,Sí
1914,ELE-01914,Cargador USB-C 45W Altura Essential,Electrónica,Altura,1018.33,23,Distribuidora Hidalgo,2025-04-30,Sí
1915,ALI-01915,Café en Grano 1 kg Aurea Eco,Alimentos,Aurea,461.09,153,Distribuidora Hidalgo,2024-04-03,Sí
1916,ALI-01916,Café en Grano 1 kg Nativa Advance,Alimentos,Nativa,234.3,84,Distribuidora Hidalgo,2025-07-27,Sí
1917,HOG-01917,Juego de Toallas Microfibra Nativa Essential,Hogar,Nativa,725.47,301,Distribuidora Metropolitana,2024-08-22,Sí
1918,OFI-01918,Cuaderno Cuadriculado Orion Prime,Oficina,Orion,2582.52,253,Distribuidora Nova,2024-06-30,Sí
1919,ALI-01919,Galletas con Chocolate 300 g Brava Prime,Alimentos,Brava,584.5,181,Distribuidora del Norte,2026-03-08,Sí
1920,CUI-01920,Rasuradora 3 Cabezas Kairo Essential,Cuidado personal,Kairo,2481.65,215,Distribuidora Pacífico,2026-05-05,Sí
1921,DEP-01921,Guantes de Ciclismo Terra Advance,Deportes,Terra,1338.29,136,Distribuidora Bajío,2025-06-07,Sí
1922,ELE-01922,Bocina Bluetooth Vitta Lite,Electrónica,Vitta,1281.36,197,Distribuidora Mexicana,2024-06-12,Sí
